Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Failure Type
302.12557952667726,311.60298807556666,1663,28.971097413327293,178,5
298.87502477248785,309.71749256825365,1522,42.89474732062447,156,5
300.464581070311,310.7080522364561,1473,41.16099017553271,171,5
299.5000642845461,309.2858061207802,1442,50.62864489662413,132,5
300.4548678702499,311.73539638925007,1433,47.669332374416165,50,5
300.03409441211454,310.2859527061113,1347,53.73699194202237,154,5
300.9144882427117,310.5166404704261,1472,42.86572153401227,176,5
297.50082202111827,308.4524240933838,1409,47.27099481933609,133,5
302.41990615789706,312.0686793318082,1658,29.85886472309745,178,5
300.91188180957323,311.3028045554979,1507,40.55741828512152,24,5
298.8163588274985,309.9376828902263,1502,44.991916564550465,147,5
299.4463783607824,309.9029018121734,1581,37.92899561773754,162,5
302.42149159553907,311.94529271613385,1503,35.02975140074349,213,5
302.80566877834116,312.41510190050707,1359,55.11791402707354,12,5
301.6426708538106,311.5495357409411,1500,37.560855466056736,198,5
300.5780143718448,310.24042571384933,1409,54.45957506350693,151,5
301.74666272460587,311.6733313623029,1490,36.659266924377505,198,5
299.7491778468967,309.7113352831036,1558,35.872944617241686,188,5
299.68000320998647,309.5428617285521,1437,50.83428938284168,126,5
302.50148096273296,311.90222144409944,1306,59.68259868788764,171,5
302.57487758813716,312.20738982932346,1365,55.40640301482854,12,5
299.25047719883065,309.6048568403508,1547,39.06513257192786,173,5
300.8368557740459,310.79471633893115,1412,55.763533786262315,39,5
297.7093660749822,309.0510934911576,1407,46.462591124263135,113,5
299.8777573354447,310.5347104678807,1503,42.281999127685566,166,5
301.15066552057766,310.1105767845006,1627,30.92204092977147,29,5
301.1436710216349,310.7894454033515,1392,56.2563667746049,156,5
302.6808881792083,312.2617763584167,1342,61.0566613440625,170,5
302.520370711036,311.94074142207194,1310,59.85278033276985,171,5
302.3319214993566,312.04169929779414,1349,60.24428740183831,167,5
299.3302946969286,309.04443222216196,1447,50.15966207103316,140,5
299.2079869815501,309.10515773537134,1454,49.78219830469344,140,5
300.2215525379847,310.28249386952905,1409,55.569034146571894,36,5
302.5168463302371,312.05842316511854,1498,35.1616876912057,213,5
300.7840806545174,310.8738790182238,1412,54.31221799923029,59,5
300.13394955107793,311.35042010753244,1552,42.41630233335057,160,5
301.8536269662075,311.75512428102905,1364,53.47477828972621,33,5
302.50281716584965,311.9042257487745,1306,59.666898301266535,170,5
298.8526409058742,308.86384723222255,1437,49.621984184128976,138,5
302.5307182737147,311.946077410572,1309,59.339060283852355,159,5
298.4066005084941,309.7893417148761,1415,46.52411180957301,94,5
300.56333798843366,310.33489292330916,1547,35.33944366859439,197,5
299.6974441047245,308.84480362181574,1672,28.505111790551013,111,5
301.47405615482995,310.39084866751926,1609,31.913772208145055,9,5
297.5289511745516,308.46098514008094,1410,47.319915086176685,133,5
299.04112255942096,309.29585993209037,1468,48.66182289896909,141,5
298.62532093412904,309.8161133217185,1504,45.617131488305,144,5
301.66049108004813,311.29492188338014,1387,53.416183046728186,56,5
301.0235247725804,310.81117229532236,1408,57.3455940342745,15,5
300.39694989399413,310.19068990812826,1551,35.36717501766765,195,5
301.56087984606415,311.43043992303205,1361,55.68265267483001,129,5
298.2152624089181,309.15281572555654,1387,49.5554181845592,140,5
300.79086449450233,310.96192521319426,1417,55.1426730812514,21,5
300.1053536051852,310.21098683396013,1409,55.23831410706563,39,5
297.5995218061158,308.48246315838304,1411,47.44264661933175,134,5
300.42775856631,311.81672430106994,1435,47.190401338143616,45,5
301.40170316290744,311.0614760745198,1527,35.19971613951543,204,5
297.9635372150561,308.5932504567562,1419,48.07571689574967,135,5
299.93980674675623,310.56796406123374,1557,39.38350567721361,174,5
300.74924287945146,311.49254997397327,1485,42.5090854465824,29,5
300.6718302786041,311.08450916418764,1415,51.502334922006256,86,5
300.1275468197776,309.5443352472195,1667,29.876198762427375,103,5
298.6380436688441,309.7565215213211,1501,45.95543606223869,143,5
299.3277968503915,309.04076871390754,1447,50.17947832022743,140,5
302.1691358657936,311.7265844170211,1509,35.07181068903441,211,5
301.31569092559306,311.30784546279654,1376,54.63378895948148,118,5
302.5545045844007,312.0090091688014,1316,60.10878438300526,171,5
302.39436085570344,311.87975857029215,1488,40.98338001590943,44,5
300.6268875364287,311.2193373907139,1419,50.70834647690698,78,5
301.96707377591383,311.02002118254455,1573,33.58475821569838,17,5
301.69216338608624,312.2101192126607,1396,50.989982441806355,26,5
302.72418028376774,312.0925887353376,1514,36.23463099318705,48,5
302.0445113510647,311.91671228481687,1378,53.833424569633735,42,5
300.14066241581065,309.24716840234026,1686,27.716264966324243,96,5
300.1721612622756,310.102015778445,1635,33.40073971977244,118,5
301.89658302989034,310.92015929234464,1579,33.33804060461618,14,5
299.95002374089876,310.6000746142531,1557,39.50027132455686,174,5
298.5533742132324,307.9300613198487,1618,31.662372115185686,168,5
298.9013150614369,308.45197259215536,1602,32.93815522526862,175,5
299.8099119879109,310.1597233905769,1562,37.89899414755252,180,5
298.44128385014415,307.76192577521624,1624,31.25137411719522,166,5
299.0444508110824,309.2920562159058,1468,48.684169731553396,141,5
302.2755444034469,312.0435729397299,1505,36.19907503073981,207,5
298.96518767132926,309.6790790675995,1380,51.50259255011814,145,5
299.87320688304897,310.3586502038681,1560,38.62236437770216,177,5
300.27820433659343,311.42755420741804,1560,41.77814259088194,152,5
298.7304738306429,309.6508870506939,1494,46.57603857717343,143,5
299.430839600076,310.8738301647864,1426,46.61448584706554,66,5
300.8722332466323,311.79951882550125,1533,41.38522495809824,173,5
298.95913338013344,310.00650169357675,1519,44.17368313443296,147,5
300.1308831515079,309.586039393848,1665,30.139768969119565,105,5
297.8584278053404,308.56126063640795,1416,47.89291792233111,134,5
300.366242715257,311.7115204722186,1543,43.25518996535459,161,5
298.3894927553327,309.15507246482014,1403,50.3547101497931,90,5
299.71571652781006,309.60971757412136,1456,47.101982212707014,151,5
299.5355491387877,310.84561374335095,1527,44.48928934980419,152,5
300.0404179854745,310.71662962712014,1489,40.985904774810784,168,5
301.3408648656307,310.27541621687993,1616,31.50531892126743,18,5
299.6096614716996,308.75845378773715,1616,31.55362305188735,104,5
300.2173828885984,311.4403462213093,1547,42.55580444112486,163,5
297.1513883035551,308.41047254583754,1399,46.62912824321854,130,5
302.31530727369216,312.0499497278999,1358,59.430413458983985,154,5
299.61953371590704,308.77605916109445,1669,28.660932568185892,115,5
302.56713212667887,312.0342642533577,1319,60.20349095009148,171,5
299.05963554729783,309.27470223165966,1466,48.78612438899951,141,5
300.8904504003231,310.72291903922445,1412,57.29372864697976,16,5
298.98939663010555,308.9408350107485,1600,34.946588533320465,164,5
299.1746381792869,308.96184640239164,1444,50.181979442238,139,5
299.8518198171265,309.80933573178555,1459,46.02222945079625,155,5
300.8588291032495,311.09882673436846,1597,36.09997631118978,164,5
300.1698153270661,310.30723838001023,1527,36.92453831766512,185,5
301.2992576153198,311.05933185378785,1401,57.00092798085021,15,5
299.6477145122343,310.39869400699104,1505,43.40500630653439,121,5
300.7339504249754,309.9353824929714,1682,27.95358016999015,116,5
299.1981378897288,309.1164138403099,1455,49.7160686881791,140,5
302.2949459562492,311.74613730924904,1670,28.57797838249966,169,5
300.84616205210534,310.780756921842,1412,56.019456432896824,36,5
298.6301646964078,309.8337134842204,1505,45.660963334060554,144,5
302.3405163831553,311.5490648761367,1544,34.89180734104357,32,5
298.90240289984865,310.13797971159556,1512,45.308655070784106,146,5
301.1779358663852,310.9924081558839,1544,37.36476960337739,15,5
299.9602704930458,309.9683967231338,1461,45.161854088503404,158,5
302.44059212201194,312.0722768907847,1502,35.589116070825504,211,5
298.5156436762447,308.9142586005689,1556,39.54198836586003,153,5
300.69881621993443,311.1828410721573,1422,53.15443035058412,26,5
302.7955721821398,312.3433582732097,1343,56.22702685985748,53,5
298.43500387074886,307.75250580612334,1624,31.228347526079272,166,5
299.7066945348404,310.22679949937793,1379,50.34535135586906,76,5
302.3883702669174,311.9783129034775,1499,35.56610953599611,211,5
301.29771156006666,311.3885125140433,1392,54.74947317630679,114,5
300.20526242430833,311.59411682716814,1542,43.622601568542166,159,5
299.5912981004726,309.2736436701409,1451,49.04060886446114,146,5
300.7575009197386,311.48291559363827,1486,42.409988963136755,29,5
300.20147795301705,310.4684744127129,1614,35.71675828834548,127,5
301.4596094158748,312.03245117698435,1469,42.19665998253202,45,5
300.1261345260827,309.5266815760331,1668,29.764627560529544,103,5
300.2926008546095,310.4180012208707,1422,51.53440097669654,105,5
300.0772304785355,311.4510222995397,1539,43.788289968954025,157,5
302.70890562312496,312.3280150608125,1362,55.23886797109377,12,5
300.70164495841516,311.0011215625558,1412,52.00224312511159,90,5
299.9071000612506,310.63179094806856,1490,41.422217981361634,165,5
299.77893744209456,310.47367853833975,1506,43.117565603031046,118,5
299.4518698701779,308.6281204736864,1663,28.99626025964414,122,5
300.67748035270046,311.020304517294,1478,39.471989201909615,177,5
298.4435449797598,308.1572222874777,1599,34.278783522463975,161,5
298.7242173850228,308.82476181283306,1434,49.398638930474455,137,5
300.60193044243385,311.6644144838271,1465,44.276834690793294,34,5
300.6684002818455,311.2558393235707,1424,52.49744608786366,27,5
298.1197048874649,308.64077974835885,1422,48.34731284776495,135,5
300.4781283441346,311.8088502651763,1448,45.76245987038492,38,5
299.216953988947,310.48953681117604,1519,44.90158895548038,149,5
299.44186521782626,309.2026645968947,1443,50.56213167751574,135,5
300.14781062640986,310.2760650540806,1529,36.8695265660246,185,5
300.0459583605189,311.41607110881523,1539,43.82875976874025,157,5
299.5299355940741,309.52101932177777,1565,36.21465694044433,185,5
300.8137268817029,310.42198585856937,1470,43.33594121871991,174,5
300.80918428906057,310.9179577062546,1416,55.53838064370873,20,5
300.29790594300295,309.93742679494216,1462,45.7431055993196,162,5
302.70347507959104,312.1237961154666,1504,37.566854383467785,50,5
300.10143810733956,309.18875834392213,1613,31.73803929025234,78,5
302.52937436561797,311.9587487312359,1311,59.920307742134646,171,5
299.98708677521137,309.10037068401004,1682,27.925826449577254,99,5
298.8695911699854,309.9550149227416,1515,44.554237527561945,146,5
300.9755060563832,311.18784503844313,1405,52.375690076886244,81,5
302.07409762322897,311.6269191762334,1471,44.523131532732194,38,5
302.68143920946704,312.1322509768383,1508,36.7597045887865,54,5
301.87444246633737,311.7206613798859,1353,59.0564471055778,164,5
301.95423962836173,311.7771198141809,1492,36.255645167074455,202,5
299.6728989474168,310.99912235299524,1530,44.311542538637084,154,5
301.6591648456551,311.2161851580396,1484,39.39056405360976,193,5
299.21670487251197,309.41937867897263,1591,36.43007390481513,163,5
298.8145096355852,309.5548461307598,1487,47.140278981786146,142,5
297.08691030673333,308.32645096291884,1400,46.55114835953622,132,5
300.70710235499524,310.9893464675072,1412,52.1953147623688,88,5
300.2551400144991,309.89725274089307,1462,45.94267993233766,161,5
300.7959250193489,310.85611247097665,1412,54.63793803209452,55,5
300.705431168268,310.991853247598,1412,52.149357127369875,88,5
302.58393425473685,312.08490793626794,1498,35.07497347789475,214,5
302.66507129935167,312.1476069490275,1327,57.760412232618,105,5
298.52054905961717,307.88082358942575,1620,31.542013218596264,168,5
300.83626305165615,309.8380946447686,1645,29.957873358412026,49,5
298.4468729136269,307.79867981816193,1624,31.40590743630204,165,5
302.0882781176688,311.19172733336404,1564,34.008973411840635,22,5
300.3910212953005,310.55860185042934,1420,51.64688148034347,101,5
300.2399700349505,310.40662421617986,1522,37.09992508737622,184,5
302.5879809473021,312.08958348766186,1499,35.00200317544965,214,5
302.82021444205066,312.380321663076,1346,55.93748030590429,43,5
300.06307372512674,309.9013305617765,1585,34.45036622304607,187,5
299.6799504785105,311.00700347598223,1530,44.30241702781002,154,5
301.53766022759163,310.4459721972461,1605,32.10882469794761,5,5
302.1243653450985,312.01728092958234,1508,36.757780246375226,203,5
299.1276484798282,308.94754518951294,1443,50.10025822578822,139,5
302.64644524717147,312.1196678707572,1324,57.97926834573487,113,5
299.22745429146346,309.08290938118466,1453,49.91290738554026,140,5
300.6512026829331,311.3487973170669,1500,39.987973170668994,174,5
301.9593492687211,311.00907813068824,1574,33.55772244052387,16,5
297.9141135038742,309.267884886455,1409,46.48065707387125,107,5
300.79898872777915,311.20101127222085,1481,38.510112722208696,180,5
300.4844193974654,311.529766710032,1553,41.91115596029853,137,5
299.00793781836785,309.67761865448966,1531,41.53903425264802,162,5
302.8506530195412,312.4881567246899,1358,54.83616802487694,12,5
298.4952604138642,308.75507925639346,1430,49.00045289367685,137,5
301.516494297895,310.96489878827094,1657,29.319146115488575,176,5
302.786553044904,312.38970434921225,1359,54.85504000182183,16,5
301.7459263112177,310.7067289408917,1590,32.810742089261836,8,5
302.62661702529925,312.1532340505985,1331,60.649627689744364,170,5
300.87980479652987,310.7302928052051,1412,56.94463190457216,23,5
299.86438441086864,309.8277638026073,1459,45.922550340442385,155,5
300.4402074682957,311.77937759511286,1434,47.41033193989066,47,5
300.3578800231232,311.6421199768768,1537,42.921199768768375,162,5
301.97674358329635,311.7416275603954,1499,36.66721091468233,203,5
298.9796046209718,308.9024883629045,1440,49.84279064516834,138,5
300.019652059244,310.0554896868911,1463,44.6907603299979,159,5
300.15566997994347,309.248247315951,1683,27.87072127182659,91,5
302.3983255815221,311.8660576745656,1669,28.61933023260882,173,5
300.0791661888143,310.7412875747,1488,40.859092472971376,168,5
302.2161991029405,312.0337721156413,1374,54.067544231282554,36,5
299.8390285846259,310.25123269453854,1561,38.231755252867536,179,5
297.81931710792355,308.92526831920486,1416,44.69668285457995,142,5
300.0920990288778,310.6597597851962,1465,39.97168886101727,171,5
302.2875038640072,312.0611864475831,1375,56.27175669103349,172,5
298.94956751640035,308.5243512746005,1600,33.11508089346793,176,5
298.7335228683758,309.87629878192905,1505,45.40752133593873,141,5
302.179019760978,311.8451541491303,1508,37.86024242833393,65,5
302.5118247465011,311.9236494930021,1308,59.78868559875794,171,5
302.3342138938626,312.06223903101073,1358,59.51738391176825,155,5
300.8572044511164,310.5139487719187,1408,52.38976124309314,84,5
301.46897686412376,311.11977994890725,1631,31.26365244131946,183,5
299.70521419549453,309.59118563609525,1573,35.26151449021242,188,5
301.91614492749517,311.3067281158944,1673,28.42645797099806,156,5
299.4792476045887,310.35952120292006,1495,42.82246238498257,158,5
298.4291377996458,307.72570982321685,1627,31.041724400708432,164,5
300.6682351955942,311.2562355305738,1424,52.493880224835515,27,5
299.25447119655615,308.45394517343186,1656,29.39105760688774,130,5
